Timestamp                       Thread     Type        Activity             PID    TTL  
2023-03-02 10:12:43.889969+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:12:43.994539+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Associated SSID T3go-office BSSID 50:98:b8:64:b0:43
2023-03-02 10:12:43.994541+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 23: EAP Request (1) Identity (1) From 50:98:b8:64:b0:43
2023-03-02 10:12:43.994549+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] EAP Request Identity
2023-03-02 10:12:43.994549+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] EAP Response Identity term_29424db4-5125-4e20-ad87-9b7be403a76c
2023-03-02 10:12:43.994559+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) Identity (1) To 50:98:b8:64:b0:43
2023-03-02 10:12:43.994582+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Acquired Status=OK (0)
2023-03-02 10:12:44.019628+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 40: EAP Request (1) EAP-MD5 (4) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.019630+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] set_msk 0
2023-03-02 10:12:44.030292+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.030649+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] EAP Request: NAK'ing EAP type 4 with EAP-PEAP(25)
2023-03-02 10:12:44.030672+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) Nak (3) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.032017+0800 0x2cb270   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:44.035221+0800 0x2cb270   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:44.043405+0800 0x2cafa3   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:44.047256+0800 0x2cafa3   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:44.053889+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 24: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.053901+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] EAP Request: EAP-PEAP (25) accepted
2023-03-02 10:12:44.053911+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.056163+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 165: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.056180+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.066160+0800 0x2cb270   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:44.068807+0800 0x2cb270   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:44.086216+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 1022: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.086224+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.086246+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.110731+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 477: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.125449+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 140: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.125509+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.126006+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 477: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.126006+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Retransmit EAP packet 136 bytes
2023-03-02 10:12:44.126008+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 140: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.157504+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 75: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.157548+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.157588+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.187667+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 58: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.187683+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 49: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.187702+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.210837+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 91: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.210994+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 103: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.211076+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.237528+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 100: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.237554+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 41: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.237590+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.238346+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] 4-way handshake notification scheduled
2023-03-02 10:12:44.238347+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] set_msk 64
2023-03-02 10:12:44.404284+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 64: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.404304+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:12:44.404332+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:12:44.429851+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 22: EAP Success (3) From 50:98:b8:64:b0:43
2023-03-02 10:12:44.429884+0800 0x2cb274   Default     0x0                  21433  0    eapolclient: [com.apple.eapol:Client] en0 EAP-PEAP: successfully authenticated
2023-03-02 10:12:44.429904+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Authenticated Status=OK (0)
2023-03-02 10:12:44.463895+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] 4-way handshake complete
2023-03-02 10:12:44.463897+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] force renew
2023-03-02 10:12:44.562118+0800 0x2cafa3   Default     0x2fc862             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:44.566793+0800 0x2cafa3   Default     0x2fc862             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:13:22.123022+0800 0x2ca2d6   Default     0x2fe3c0             21237  0    com.apple.preference.network.remoteservice: (EAP8021X) [com.apple.eapol:Framework] EAPOLClientItemID: failed to set keychain item, -61
2023-03-02 10:20:04.112696+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:20:04.112744+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] link inactive
2023-03-02 10:20:04.164045+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:20:04.251055+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:20:04.760322+0800 0x2cb274   Default     0x0                  21433  0    eapolclient: [com.apple.eapol:Client] en0 STOP
2023-03-02 10:20:04.761371+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] PMK cache cleared
2023-03-02 10:20:04.762094+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:20:04.762095+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit: unknown BSSID, not sending 4 bytes
2023-03-02 10:20:04.762116+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Logoff Status=OK (0)
2023-03-02 10:20:04.963674+0800 0x2cc787   Default     0x0                  502    0    WiFiAgent: (EAP8021X) [com.apple.eapol:Framework] Ignoring SaveCredentialsOnSuccessfulAuthentication since no credentials were specified
2023-03-02 10:20:04.991769+0800 0x2ccaba   Default     0x0                  21609  0    eapolclient: [com.apple.eapol:Client] en0 START uid 501 gid 20
2023-03-02 10:20:04.992287+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:20:04.993237+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] update_configuration
<?xml version="1.0" encoding="UTF-8"?>
<!DOCTYPE plist PUBLIC "-//Apple//DTD PLIST 1.0//EN" "http://www.apple.com/DTDs/PropertyList-1.0.dtd">
<plist version="1.0">
<dict>
	<key>AcceptEAPTypes</key>
	<array>
		<integer>25</integer>
	</array>
	<key>OuterIdentity</key>
	<string>term_29424db4-5125-4e20-ad87-9b7be403a76c</string>
	<key>ProfileID</key>
	<string>64D6F872-F162-4F20-A063-0F1330705A9F</string>
	<key>TLSTrustedCertificates</key>
	<array>
		<data>
		MIID+zCCAuOgAwIBAgIRANgHxZRURgZLG73qg6wVyxEwDQYJKoZIhvcNAQEL
		BQAwgZAxCzAJBgNVBAYTAkNOMREwDwYDVQQIEwhaaGVqaWFuZzERMA8GA1UE
		BxMISGFuZ3pob3UxKjAoBgNVBAoMIeadreW3nuS6v+agvOS6keenkeaKgOac
		iemZkOWFrOWPuDESMBAGA1UECwwJ5Lq/5qC85LqRMRswGQYDVQQDExJFYWds
		ZUNsb3VkIFJvb3QgQ0EwHhcNMjIxMDI3MDUzMDQ2WhcNMzIxMDI0MDUzMDQ2
		WjBXMQswCQYDVQQGEwJDTjEqMCgGA1UECgwh5p2t5bee5Lq/5qC85LqR56eR
		5oqA5pyJ6ZmQ5YWs5Y+4MRwwGgYDVQQDExNyYWRpdXMuZWFnbGV5dW4uY29t
		MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEApLEapWp9XSMWHjPE
		lajhixyW7PUzp6sZQq7Kizvpfyss1IvVsV5DWEazvq0lOjljWmjqk6c5tq3b
		/c9UOb9gzWMvQQHvE2vbn+qfrfWp0AmOGyTQhjRjSCBB58uYzrnq2g5OMT20
		sFub/8cqqYcoKPBBX0jiVnGkGvyxQzx90U0DenO6ik20mOJH7zOcxYiB7hSJ
		e88+41niPswKRNFw2W+xAvcNjnsFjHWmYETZ/51i0IYo8SZ07wAuLEgMJTF3
		+vqPlKUMHh0BZR0T0I05IAI6+u8iffNnbDbuv4el5KerC9/KJykZbTsYQjyK
		lv9j1ZD5opGWBG/UYWUYnTJIqQIDAQABo4GHMIGEMA4GA1UdDwEB/wQEAwIE
		kDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIw
		ADAfBgNVHSMEGDAWgBSS7nshj6fF6hUNpFDn6K1m97v4BjAkBgNVHREEHTAb
		ghNyYWRpdXMuZWFnbGV5dW4uY29thwR/AAABMA0GCSqGSIb3DQEBCwUAA4IB
		AQBc/VcJAC6IWoPIYMvjUIMDNfkwMI0WkQJCRFRcpNlrLMKdCut4nInNXJhk
		f/AVRYsm8fYhcQbYy6ebPRjgjuwx5yjzeArZlm687oh8kUsBMZTQHVzvnLww
		R2TtXHnf99p9xVqT6EOe/nvInhE6n6NTqcP8YPrAbnhypxgaAmqydfzienqr
		k42taJWsfFqPbY3KLNPVWLvTendzzLBG04kYw8dyxp0GCxpw/Nkrz5kbYwG4
		Beshc+pliSVOOHgaRKW4inHJ5H+vQPVk/7u9mJ4Oi39Bex2FvsjhwVIcGMzP
		f/QEZrEd5JzSK7ELo2e4ekuS8zlVmKkndrvGObTPC+G+
		</data>
	</array>
	<key>TTLSInnerAuthentication</key>
	<string>MSCHAPv2</string>
</dict>
</plist>
2023-03-02 10:20:05.104887+0800 0x2cca2a   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:20:05.107763+0800 0x2ccaba   Default     0x0                  21609  0    eapolclient: [com.apple.eapol:Client] en0: 802.1X User Mode
2023-03-02 10:20:05.107793+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Inactive Status=OK (0)
2023-03-02 10:20:05.108357+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Associated SSID T3go-office BSSID 50:98:b8:64:b0:43
2023-03-02 10:20:05.108361+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 23: EAP Request (1) Identity (1) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.108369+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Connecting Status=OK (0)
2023-03-02 10:20:05.109047+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] EAP Request Identity
2023-03-02 10:20:05.109049+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] EAP Response Identity term_29424db4-5125-4e20-ad87-9b7be403a76c
2023-03-02 10:20:05.109052+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) Identity (1) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.109078+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Acquired Status=OK (0)
2023-03-02 10:20:05.140081+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 40: EAP Request (1) EAP-MD5 (4) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.140084+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] set_msk 0
2023-03-02 10:20:05.144279+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.144720+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] EAP Request: NAK'ing EAP type 4 with EAP-PEAP(25)
2023-03-02 10:20:05.144725+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) Nak (3) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.169805+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 24: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.169832+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] EAP Request: EAP-PEAP (25) accepted
2023-03-02 10:20:05.169841+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.170322+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 165: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.170407+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.199157+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 1022: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.199169+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.199214+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.210885+0800 0x2cc9eb   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:20:05.216896+0800 0x2cc9eb   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:20:05.248832+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 477: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.253015+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 140: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.253051+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.281478+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 75: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.281513+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.281534+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.339013+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 58: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.339031+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 49: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.339055+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.368223+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 91: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.368319+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 103: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.368381+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.404064+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 100: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.404094+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 41: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.404115+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.405053+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] 4-way handshake notification scheduled
2023-03-02 10:20:05.405054+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] set_msk 64
2023-03-02 10:20:05.571647+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 64: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.571668+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:b0:43
2023-03-02 10:20:05.571716+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:20:05.608005+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 22: EAP Success (3) From 50:98:b8:64:b0:43
2023-03-02 10:20:05.608019+0800 0x2ccaba   Default     0x0                  21609  0    eapolclient: [com.apple.eapol:Client] en0 EAP-PEAP: successfully authenticated
2023-03-02 10:20:05.608033+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] State=Authenticated Status=OK (0)
2023-03-02 10:20:05.637639+0800 0x2cc9eb   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:20:05.640113+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] 4-way handshake complete
2023-03-02 10:20:05.640115+0800 0x2ccaba   Info        0x0                  21609  0    eapolclient: [com.apple.eapol:Client] force renew
